Time,Prophet 30d,CB Model 30d,Prophet 60d,LR Model 240d,LR Model 30d,LR Model 60d,LR Model 120d,Prophet 120d,Theta 30d,Theta 60d,Theta 120d,Theta 240d,CB Model 60d,CB Model 240d,CB Model 120d,Prophet 240d
2019-01-03 06:00:00,989075.5108553683,948389.6327095986,970802.1983004862,995778.3501837642,978183.3249387245,985526.6812335262,985084.0399364933,929298.6969717959,1001279.7352999,997271.9891902085,994158.7406450683,991135.4455490537,952235.1879266581,950930.0485511805,953273.8840994348,919073.7189321126
2019-01-03 07:00:00,1037713.0093019394,1001860.6552732363,1024870.5350576183,1045805.4776320053,1028196.0734359263,1039207.4659978383,1039812.4136960948,978268.5577957858,1038386.7931799698,1038407.3771087304,1038423.4167331371,1038439.1284782029,996872.5152334374,993816.7807174496,1000004.2024457187,962843.745370172
2019-01-03 08:00:00,1115478.0005428456,1080999.8480713991,1118473.5473964172,1122291.0901173747,1105061.2686391403,1120628.726514294,1121582.7455449316,1070596.563560935,1111144.5487765905,1119253.9696432473,1124647.5756415445,1129597.2826845946,1076536.3643934238,1065922.2061770528,1066410.2129373406,1060417.3917176097
2019-01-03 09:00:00,1197153.2595527407,1149955.8057600108,1203605.356527749,1190734.4038063355,1172548.3056864017,1192567.3442907769,1193255.5622092392,1154294.5427325123,1178609.9347584315,1193250.9754571274,1202340.730183488,1209312.4384288043,1151165.708027676,1136004.294084666,1145554.4008989667,1156412.456716456
2019-01-03 10:00:00,1250959.2433486085,1196622.6055441126,1254055.6020579988,1239242.834178521,1220372.7359668452,1243244.5557352307,1243579.9415659602,1204673.7625955825,1224901.922906727,1240980.6602808852,1250464.0417053571,1255915.9660368406,1198771.9569111178,1190342.4669648353,1203636.5333434066,1214699.5942169488
2019-01-03 11:00:00,1257738.1276710676,1212273.1589486238,1267868.9591368153,1254576.6144635933,1234299.4912656387,1258217.536208869,1258997.2979113418,1219845.3446000686,1241046.7921567147,1257084.5790236713,1267766.6951725676,1271339.1161659146,1211569.2238905563,1208807.6849488833,1221804.1509921232,1230080.9909179574
2019-01-03 12:00:00,1252605.9499081522,1211597.294094537,1263738.9219301564,1255231.5632379348,1234697.5482268648,1258594.4487058297,1259348.6136777797,1219138.7829956478,1241201.9322147416,1256413.6429290564,1268375.4809232436,1270205.7526399079,1217080.125680775,1209165.210680421,1223045.4332346136,1227349.0840363964
2019-01-03 13:00:00,1247627.3036941425,1210424.064600528,1255291.9513772752,1250892.0296993472,1227736.5198576169,1252857.338507024,1253523.6304194434,1215554.1526082149,1233353.2400890407,1248376.7741685172,1261431.6496503258,1261134.4548101528,1217642.4091205858,1206892.1876878778,1225860.7030795522,1221490.406199109
2019-01-03 14:00:00,1257042.8359812913,1209680.3381844407,1264153.2062392344,1263841.0530293048,1237549.602175766,1264952.2176828927,1265690.1282322998,1224138.9862936356,1239764.2565434806,1256155.1148071312,1270114.5600183902,1267431.0133693577,1218470.4565554943,1203465.2026672328,1226650.620975113,1226067.2210333433
2019-01-03 15:00:00,1256789.8952618924,1208297.7823286068,1263194.5414439817,1267545.4018724125,1237660.1934934477,1266707.5416818438,1268105.3516689884,1222890.2665074584,1239018.8963031843,1255274.6930627378,1269158.4788796734,1264937.5459831515,1219041.1760207887,1199443.783901189,1221034.4181435157,1221845.9877106482
2019-01-03 16:00:00,1249923.801792896,1204794.0407444579,1251777.0371642162,1259687.880325773,1225816.2109637193,1256288.5577222747,1257090.8465245347,1212407.9279738097,1233067.939042258,1246471.358358008,1259135.021292442,1254055.198442725,1213118.2165776233,1191921.8095534248,1210528.1574748112,1208447.0557561165
2019-01-03 17:00:00,1235177.8887973386,1194428.5861981707,1231939.3778367455,1245295.345370464,1208743.8678748542,1238942.283561351,1238755.9027062887,1190143.084550816,1218261.9059491667,1228367.7435855784,1236617.4593400327,1231011.1433740384,1196876.081970293,1181765.8825310352,1194495.7016967803,1186025.557760783
2019-01-03 18:00:00,1217655.261008287,1171447.589193966,1207718.6409165685,1224075.7877078992,1187084.6243250058,1215396.6776234885,1214184.0194126065,1160826.8653075467,1210673.21968456,1214958.4417361133,1217591.963269304,1205739.3369888407,1171569.298218356,1161009.3310958315,1170736.5838774694,1149336.834947132
2019-01-03 19:00:00,1165297.6313765647,1131635.342371229,1155367.3572888102,1176669.2194622424,1138988.045639922,1164348.2621608188,1162241.052618531,1113307.171178931,1171904.1227676265,1172062.2725826683,1176168.9799827617,1168315.746903243,1134234.9861185641,1134924.1081690064,1136993.403026008,1102345.9053704115
2019-01-03 20:00:00,1125104.1512751144,1093077.6122315864,1110609.668451816,1137975.0137308328,1100625.8504248678,1123685.7091263535,1120588.4783445117,1069530.9296082302,1137441.023223184,1135086.9092769772,1137215.984152421,1130748.659970716,1097870.2660328185,1101453.8360233328,1106730.7717927739,1061093.1464433523
2019-01-03 21:00:00,1093713.084924347,1054252.8359165168,1079310.9436926416,1105383.609615994,1067914.2954600747,1088675.5546683932,1086598.5620647296,1035420.8480614881,1109314.484802495,1106889.7197627202,1109152.7078455808,1103012.0507651977,1054760.0888043034,1066703.3307225427,1066268.2050991878,1025811.8826001785
2019-01-03 22:00:00,1056352.08541715,1013289.1364470408,1041789.9259970165,1066254.3087298255,1028954.9395101101,1046938.412470634,1046738.8384910694,1002869.8736873334,1073727.064121789,1073463.9227247154,1078906.8047753524,1073897.135114622,1019335.2642521514,1026588.6194015865,1023539.8906360475,995778.0259126185
2019-01-03 23:00:00,1020507.1346832602,984013.4668167006,1007540.0891143427,1028921.2135910424,991993.181659095,1007980.4748139242,1008785.6591753848,975323.9483222293,1040219.402863412,1041328.7424950443,1050048.4461484607,1046963.1132761696,988190.2846478956,990859.3144495627,988301.6305740667,970273.6331373344
2019-01-04 00:00:00,1002385.3258215177,968417.9452300696,988882.3756827309,1002376.0927045804,973346.0747600751,986087.4785007671,986565.269414618,962184.1456519306,1015129.2116252631,1015812.885919993,1025216.2407704614,1021905.852891391,967651.1418199214,974562.0073799192,971677.4086513236,952648.9843271169
2019-01-04 01:00:00,982313.7405760173,949831.0750794054,967190.9398872937,982029.7654885137,953651.0811845958,966208.5404243614,965844.9739118117,939130.7878948351,995637.8144792191,995334.0098705129,1001765.1652114983,998743.7989964769,947751.9107091451,952795.6079746385,954626.3132497086,927813.1264449091
2019-01-04 02:00:00,963911.019855666,935037.1382436315,951115.6648936026,967375.0433336241,941376.5863363158,953661.0945013848,951330.2488768889,921170.4168717379,980383.5642312824,978646.5742892945,982888.085508233,979584.7662212398,934851.8025748739,939043.74136091,941244.0722796549,908484.3164792925
2019-01-04 03:00:00,952421.210441597,926279.8125445711,938528.8199905761,955136.282291781,930404.3145391486,943378.5543104357,939777.2566846723,909100.4219509307,969124.3262864059,967245.6010934572,970058.9414262642,967423.111178035,926598.4784172256,928750.6290281964,930016.6619496583,895933.7084358177
2019-01-04 04:00:00,951012.3837639671,922768.3505681318,934966.3195643867,951488.1710429684,927407.8152190675,941803.8272146095,936718.4360364678,905489.8320903634,965514.7329722567,963538.999412123,964651.7595741245,962730.8784155643,924858.2218588716,929598.2220970168,928719.3470838137,890857.9437733009
2019-01-04 05:00:00,962729.5650739509,929204.2894396815,945341.833103225,966873.6472029685,943511.361029374,959794.2966927232,953360.2229429521,912474.005007955,975406.2318624866,972465.4256338719,972436.4712465205,970953.5232071896,934874.2030082394,939756.5857167589,937691.9660735384,895445.4534515713
2019-01-04 06:00:00,994119.9621427197,951807.795320425,972825.7415932762,996122.3940016504,973518.804001507,992084.3926707131,983842.7632890444,935572.344619027,999931.374546987,996254.5183477625,993190.9139069488,990208.7110723975,963567.3561805773,962943.0773958323,964772.283808776,911835.1819146028
2019-01-04 07:00:00,1042999.531514966,1002591.8053426859,1021978.4477877307,1045056.1806465024,1023354.9836163621,1044848.3829355327,1034861.897927229,981204.4906900198,1037432.4589035063,1037508.6238307067,1037467.225367758,1037482.7634525357,1013058.9914659696,1013815.4377231705,1017933.5308280333,955079.3559868732
2019-01-04 08:00:00,1128260.543001536,1087782.5834929803,1113779.1339215953,1124651.9941155084,1104461.4186394277,1129162.3262699852,1118012.3856953662,1076148.8854907406,1111689.7185489289,1118994.2654185041,1123937.200718729,1128701.933810071,1094596.790487575,1090538.2932267971,1097388.5468440712,1051644.2682340094
2019-01-04 09:00:00,1209427.2716837286,1157721.2976715667,1196281.3427335918,1196103.312715986,1175984.6634512271,1203621.3012892818,1192215.130469094,1169048.2569584383,1179585.1752510348,1193086.1256517533,1201611.5712523365,1208362.270846716,1166949.362484121,1166187.0019514405,1182424.9992341266,1157667.7976844325
2019-01-04 10:00:00,1264781.3194560558,1204766.3704777616,1246577.1474854816,1241772.0611904813,1222656.9048341012,1251169.5891961893,1239397.0801951047,1216989.5676545168,1226001.4325913237,1240840.522398742,1249721.5752118672,1254944.6375077704,1210255.488116783,1211884.6368633753,1231159.4834123303,1207968.2801752908
2019-01-04 11:00:00,1284445.9178369797,1220345.2059145218,1264960.7908191173,1257339.520169693,1238485.4356712385,1266896.3686796883,1254329.0587351182,1242151.1866897908,1242237.8617803669,1256987.2224314746,1267028.057531351,1270371.0883872625,1219065.2493871928,1228081.803833575,1250954.9394925202,1236894.5605414098
2019-01-04 12:00:00,1284095.178801856,1224828.2318907504,1266611.078037874,1260466.5214881029,1241667.9185252655,1269394.5595528246,1256618.2380365473,1242311.161586709,1242592.1550101922,1256434.3576828367,1267686.661993346,1269271.18200443,1222306.776491325,1230890.5609947501,1257461.6200666565,1234343.908493865
2019-01-04 13:00:00,1276581.6503146149,1226567.952600146,1256482.0491810918,1255722.3635969576,1234569.7803246381,1262926.185944649,1249913.1212849882,1235488.2286027647,1234875.5215342862,1248472.9082781689,1260775.8125892698,1260230.172357246,1223776.0127612557,1232661.2708527748,1254244.4664497185,1223594.2438722658
2019-01-04 14:00:00,1286606.859066715,1229313.655076109,1267071.375882435,1266551.6390793934,1243237.4698482365,1272763.983226668,1259445.0951072248,1247213.691431066,1241296.720592087,1256232.0007740522,1269437.1381130507,1266523.6144505087,1220479.7457412037,1231748.097858435,1251712.4762954402,1231119.281078358
2019-01-04 15:00:00,1287211.3794333814,1228210.7519940855,1268286.0938042544,1268914.4020864123,1242909.280733855,1273123.1637910428,1260327.2928979676,1247002.2320463967,1240506.5474974494,1255330.4892045076,1268471.2794613307,1264033.2075166795,1217085.1941359432,1228279.3313844083,1247174.5114636158,1230972.571361974
2019-01-04 16:00:00,1278527.0852802687,1223547.9886717002,1259536.0410197028,1265020.1726941224,1238402.7705656355,1268047.987159513,1255255.8830340947,1236404.4357149843,1234533.12916093,1246563.8971813284,1258481.6907363667,1253176.7575537341,1208930.8438405849,1220386.1815715872,1234187.6437171665,1220650.7885125312
2019-01-04 17:00:00,1257993.6276780793,1213792.9655449102,1239508.4708879888,1245919.2406479958,1218834.8181700911,1246691.0517615522,1234304.5446336726,1211474.3422928383,1219271.0208591425,1228279.5744472079,1235918.623940454,1230122.563262126,1192347.160025626,1205652.1719147547,1216538.3978749025,1196083.2002468016
2019-01-04 18:00:00,1237758.1708993,1192327.7193922908,1215758.3324881548,1224093.6282651413,1199057.0179344716,1223632.8388672126,1211303.4805574082,1179273.9848278668,1211145.4839695778,1214685.3833750552,1216853.8772370105,1204870.3266756046,1171565.6278830736,1180594.2152474816,1191112.399655068,1158484.0566715805
2019-01-04 19:00:00,1185634.2436936046,1145288.7266807184,1162502.92357417,1176318.4195056853,1152541.5090041885,1173282.9714329932,1161272.0037966752,1129744.4315572458,1171961.5980547757,1171652.6291518698,1175367.7969280737,1167414.0550240395,1139304.3616409444,1147958.8098694785,1156201.0694237188,1114870.0186488086
2019-01-04 20:00:00,1135111.4360072152,1101089.1394659507,1116890.6281435047,1131938.3573457298,1110322.5418246463,1127394.6905194167,1115907.7002484584,1081843.957966176,1136916.5954503596,1134424.9788153106,1136319.8142488312,1129809.9119695274,1100468.9696892842,1113504.5290257493,1119320.4089811707,1067093.3485052995
2019-01-04 21:00:00,1102869.612508279,1068326.9989337025,1085256.1128973318,1096533.4805865115,1076919.0337301826,1091079.1945408965,1080247.0915693757,1050426.9378231042,1108528.559226773,1106101.9414737034,1108203.8619735704,1102057.8696673035,1064127.0201090751,1078241.5825188044,1076627.7596971465,1036613.2519553656
2019-01-04 22:00:00,1064675.3582261421,1028714.0221782029,1048547.3466880064,1059860.747461417,1042420.5104920133,1053614.4909278275,1043475.253889048,1017967.1230668953,1072724.1441297503,1072540.220426894,1077875.64183032,1072909.5861537207,1026185.4556444252,1037223.4543424041,1034096.0637415451,1002960.6679248494
2019-01-04 23:00:00,1034358.0269300679,995383.012090615,1016251.8656804675,1026533.4379454328,1010301.6690193419,1019485.2242872465,1009644.7318217048,992874.5926821092,1038978.7761711776,1040270.2681828014,1048934.0928309883,1045937.2203087838,996346.1843869733,1000305.4568313458,997500.4440952883,979577.1779136799
2019-01-05 00:00:00,1018775.2373200255,977192.4925036817,995163.7316244293,1001007.0079659879,988812.7150761179,995265.0496763758,987892.4931685891,975050.1533626999,1023207.2213219309,1024148.280204722,1033790.8851751101,1030600.6184791109,975887.5703534877,986632.7692336073,979566.1658248875,968808.4411923562
2019-01-05 01:00:00,1004681.9852146163,961155.6423615884,976855.537144008,979676.9338503724,968179.367062253,975044.6932520119,966183.0279202684,955231.4420085179,1003520.1093684922,1003494.9164013651,1010162.6660130413,1007250.2552783202,955814.0344479266,963928.1625926708,957501.2554835104,949908.020721113
2019-01-05 02:00:00,980023.5236776217,940631.9972120534,956636.6621499443,963603.1257456188,952242.8307288232,960666.289477261,950356.5010001338,933704.5272470341,988200.8100636583,986722.8057597652,991171.1673043013,987951.6542530657,940664.4029405949,946655.7483098313,945062.9347876434,919795.5964645463
2019-01-05 03:00:00,966045.480895388,928946.7150978162,945843.8182916642,946857.1165451922,935517.9965013862,945323.3309697022,933918.2437762083,918761.6787151053,976644.678310052,975119.8299860494,978189.0496508142,975660.8015929216,930629.6355218381,930925.8845491444,931017.0803090836,902318.0196511501
2019-01-05 04:00:00,957400.5847691497,923015.3927758723,938538.2258495934,940076.7885067983,928556.3981212907,940559.9630570192,928428.6062538744,908462.8310060676,973105.1021588619,971436.9448725071,972778.1193202353,970946.8312392936,927908.7476616116,928418.7681518614,928510.5536728324,888658.2137728981
2019-01-05 05:00:00,965416.2129491708,927708.2644386588,945557.9303311621,946208.6492372489,935136.3188724752,949320.6124093462,936223.2761148298,914007.9706974356,983177.2797943657,980506.1625827074,980673.8683571501,979260.8387802227,935905.1759779453,935572.1031437042,933233.0453276716,894373.6428512534
2019-01-05 06:00:00,984051.4166073105,945058.6495796888,958676.469616413,960186.6396839198,949022.6897847715,966655.1992337627,951704.1711240554,924352.5053995565,1008154.099886829,1004638.9992424571,1001705.1297440773,998738.0642980441,953169.0833598115,951910.5418009872,951801.2218004578,901845.8446479582
2019-01-05 07:00:00,1019290.1884737822,973577.0645849335,985953.1436151068,985871.4809329425,974162.977241642,994795.8455495381,979599.8446587586,949005.5651498288,1046388.7710205405,1046406.9066280199,1046422.0780371635,1046437.5541545235,981151.3140972386,978898.4380462881,980596.3913382577,925045.3286382008
2019-01-05 08:00:00,1076519.5698171551,1018426.9112935631,1044999.2149973701,1038672.7887098993,1026730.548673514,1050491.1967553692,1034833.9044724866,1010077.771901139,1121105.624599199,1128377.6852483824,1133485.5188401742,1138346.13059265,1022316.3126926365,1021457.5839641748,1023727.5458960099,990355.6887890385
2019-01-05 09:00:00,1132134.3799569325,1087457.4445154574,1109411.0768553508,1097685.8208354334,1086280.3449919298,1111745.4534002128,1096064.8423918276,1079963.67752759,1190042.1053043823,1203248.5267756828,1211875.0472276923,1218708.3348870757,1078439.2404059982,1078697.755373947,1076637.7806461337,1063436.932470912
2019-01-05 10:00:00,1174408.6315963108,1125638.3063794712,1154789.610504509,1137411.3919390796,1127065.180644827,1152216.1092616364,1137076.0587794199,1126873.6273670509,1236882.5171387482,1251403.5961421242,1260392.7017121718,1265695.321163325,1117258.6068717681,1113149.514761233,1113257.191202503,1117880.3623613343
2019-01-05 11:00:00,1189679.892346708,1138697.26574278,1171415.077110157,1149432.8609787056,1140616.5819855835,1163667.7478175797,1149207.671773641,1148101.3908083732,1253402.091979558,1267766.4538520493,1277879.2465169416,1281278.3886156178,1132103.7346649687,1121888.0701679783,1127962.8982065923,1144321.1517474076
2019-01-05 12:00:00,1190952.4249591269,1133980.157718159,1171557.6036833578,1146696.8669260612,1138681.9937322077,1159954.9028771431,1145551.7549445138,1150984.3236213853,1253815.758256947,1267253.3757681446,1278556.5985212405,1280183.013096127,1129822.2521528797,1125676.0341961326,1136705.2220761199,1152980.8794499862
2019-01-05 13:00:00,1179630.3290946006,1126048.1656312156,1162949.9285746636,1136677.3873046506,1126053.2535055026,1147475.648649897,1133207.8934977213,1143865.5601023359,1246073.2579404146,1259249.290034865,1271590.7008212216,1271075.2678593637,1123927.133775213,1131069.0311873853,1137118.905680272,1141878.1607396926
2019-01-05 14:00:00,1177392.7796720755,1118296.6435297763,1166675.5219303314,1140312.8513029448,1126953.4524231222,1149060.883939831,1135821.5521023287,1150180.5511562866,1252812.6174857155,1267193.6485683233,1280380.9176477585,1277460.445045569,1114545.9650718698,1128958.8409230234,1135458.8124410156,1144108.1780360339
2019-01-05 15:00:00,1161279.1791608348,1111135.8006486488,1158870.2586416316,1138989.8385912664,1121330.015391717,1144506.0444350946,1133561.4430506923,1142450.7157032988,1252075.1530767272,1266317.930159077,1279424.6585626996,1274964.0548487767,1104663.7925301553,1126067.7129654323,1132292.886016999,1126045.9440147292
2019-01-05 16:00:00,1147985.4806033014,1102037.3328435165,1146328.2820323673,1136954.4402140682,1116050.9227653297,1139337.908107068,1131238.9390287357,1128650.8754034594,1245989.8848290185,1257488.6458316036,1269365.4848069209,1264025.989671534,1098936.2133482923,1122948.5434387012,1124716.024026081,1109754.2048272495
2019-01-05 17:00:00,1137006.2619796242,1093744.7781135547,1132916.5835618777,1129154.9363110166,1104906.3712246693,1127964.801963249,1122193.7145422543,1110620.651562091,1230227.4111869182,1238899.2442645296,1246566.221780588,1240753.8629666686,1087210.8294914907,1115922.0515982045,1116199.040783233,1090819.852140784
2019-01-05 18:00:00,1146970.9516248528,1081563.7717485335,1132308.716444241,1132025.7122990089,1107265.9231892384,1129052.1691768381,1124858.2413577363,1104890.1261139896,1221607.6742492425,1225049.7290568168,1227310.3045704858,1215296.212130233,1086473.2901877824,1104043.8665340897,1099412.9567482357,1083435.4714786182
2019-01-05 19:00:00,1116824.0695811592,1056453.8605086457,1101008.203230202,1100985.4522743686,1075102.6126466834,1094789.5518954895,1092328.5241054157,1077963.59501282,1181731.8745032062,1181520.838840214,1185387.390102527,1177459.7622662913,1062806.2396770492,1083080.3648006923,1077617.0850852095,1064463.1106977046
2019-01-05 20:00:00,1090317.370457135,1034901.2008351025,1076203.363788788,1075140.8997404461,1049623.149575999,1067346.7824393387,1065357.6635740115,1047799.5477896617,1146235.4236436067,1143929.3884190258,1145994.394485188,1139520.940900561,1040339.6585103826,1056656.6236047617,1049756.8206904444,1035601.4480954063
2019-01-05 21:00:00,1071773.6853642133,1018173.6314748818,1057529.6419156974,1054509.7801106058,1028251.9741346864,1044839.5729027314,1044402.7228400134,1032644.2318856942,1117465.4081409657,1115289.3981222776,1117595.6359119043,1111507.4907090112,1019102.8557745225,1030415.9262022288,1022900.194505142,1019263.3012774469
2019-01-05 22:00:00,1048178.0129582263,998603.6563565923,1031427.361101855,1028801.9965160615,1001636.5160323841,1017368.2878492031,1018563.659074429,1011774.9514190229,1081393.2369504008,1081426.0470138225,1086971.6857750576,1082085.4447726614,998231.7374442718,1001182.0331448052,998596.6001006351,999189.1250243952
2019-01-05 23:00:00,1017040.2691199693,975041.4312904379,1002036.1855776033,1003849.7492854965,975514.445697103,990932.3009966617,993335.73857552,984129.3060812928,1047227.1183911288,1048786.7394911342,1057704.6827438464,1054833.6307739853,976270.0129896686,974200.0822691736,974257.1679400171,970618.6696502867
2019-01-06 00:00:00,993489.725367833,959454.9235667305,982663.8856413933,986347.1931390121,962912.644229766,972376.565029068,980048.6316453634,973557.1725462603,967482.4068126413,967983.0973453622,976809.5884437785,973722.6811357462,960746.9505415327,967666.667805842,963246.3080894377,965296.6081572518
2019-01-06 01:00:00,980775.0788616475,941675.1060897291,966341.6937896025,966191.6801913729,943300.5935956952,952462.8654480176,960696.7006939916,953472.3048887157,948810.1708347315,948444.7782519943,954494.7834354254,951665.8692323416,943427.2151543611,945441.2977411953,943618.4409277209,948553.3637441115
2019-01-06 02:00:00,967731.6177984636,924848.5353637309,948961.076242417,950011.3693232038,929487.502704091,937452.1661914088,945571.2061053952,934424.435910865,934333.7318832787,932617.3281405497,936578.0879935665,933447.9625701752,925678.7760314606,924235.5080402908,924888.2384229596,932225.8818204452
2019-01-06 03:00:00,961228.89857063,910748.34917516,940041.9798588284,936967.2620844749,917385.0078726454,925932.3017453776,932550.6594785949,926337.7799966611,923363.3427870881,921627.6266408061,924308.7363768496,921831.5870527393,909975.0403819522,914540.9820771748,911585.1682464399,927095.6671335252
2019-01-06 04:00:00,957787.245701235,904709.1344696436,934299.5411143405,933146.8758907482,914044.2649059186,923427.6722440715,928387.6787127128,918478.4402659974,919949.512277753,918112.4915654939,919190.4991966641,917372.4202006522,903870.7800756991,907812.9186770928,904976.2124921042,917165.822207779
2019-01-06 05:00:00,953050.3674981168,905059.2252144895,933884.6788094557,937947.2247228023,919403.2259586521,929752.2319793856,933615.9523105773,915153.836547012,929392.7249615284,926655.1569711282,926644.9590004027,925222.8406850761,905565.618009308,908577.1895357415,905840.0962639097,911248.8976596772
2019-01-06 06:00:00,961092.8065262616,910119.3696736296,937771.1628960413,943094.7761974073,925377.7107708574,936050.0923022197,940109.0673944744,914267.6236447981,952698.2981864826,949308.7899500161,946459.8518033001,943601.5823279597,913874.7418683183,914319.8957661034,915505.9480791523,906973.3805612369
2019-01-06 07:00:00,947221.426624236,920427.2632672004,929492.5616434959,945191.1774328724,926880.7201408908,937896.1389616589,943939.4046050841,906100.1110843928,988533.781695778,988551.7331923243,988566.8583152832,988582.1643868013,922179.0543982438,927023.7860369113,927105.533566945,901049.6848753699
2019-01-06 08:00:00,963431.8541561279,937578.2979315787,951430.0257431574,970324.4515852472,953283.6900624243,964086.1194157079,972285.2330490929,930364.5441145072,1061341.3077526889,1067106.4291276978,1071368.184164686,1075673.472805149,941086.881698444,951162.4147959449,950414.182763793,923946.8112911272
2019-01-06 09:00:00,998574.0718812777,964832.8636194464,981983.5735230236,1000287.4286990057,983341.4324686368,994813.9074974691,1004102.2526910873,960883.1209826713,1126929.316975241,1138007.8614279975,1145487.8629377487,1151618.222942415,962880.9191760679,972416.8573212568,972584.7256353797,964019.73935346
2019-01-06 10:00:00,1028938.98516912,980632.2772867834,1010283.8566705228,1025714.6154405833,1010268.1492578805,1021192.3318661617,1030394.9584479277,989105.8056540404,1171514.022508494,1183663.620848935,1191405.935231594,1196055.1782143437,985608.6579298057,990845.1185511146,987839.9339027156,994744.6932135774
2019-01-06 11:00:00,1050643.398014576,990317.0209599776,1026727.6909463904,1037098.0218038412,1021532.4818197655,1032013.7361762825,1040298.2680327381,1010650.3156334104,1187245.1322668989,1199191.5965105845,1207954.2319982336,1210798.1367486932,995330.8204388139,1002276.0657494578,995949.2557451515,1024399.5056556615
2019-01-06 12:00:00,1048952.5659460612,992316.4579758516,1028826.8790446254,1037345.457341372,1022249.7678382938,1031312.3735070116,1039125.3515271597,1016573.9166242935,1187800.2794100319,1198808.2673617096,1208638.6525697748,1209792.4049007185,995367.2684685894,1004315.3824780203,995879.4614188038,1028137.2836473825
2019-01-06 13:00:00,1034182.6896996271,988596.3071484291,1020485.8136640243,1029303.2825455728,1010206.4537711865,1019979.6344058539,1028443.5264786282,1010900.0101661879,1180344.211946807,1191173.686796669,1202012.2949569363,1201172.748262791,993090.961666774,1005692.7854917058,994809.9560477957,1017900.8728133362
2019-01-06 14:00:00,1027670.9498621033,984363.3116645394,1017890.053560939,1030206.1238830884,1008182.7228155513,1017860.6889725842,1028398.2655601067,1012359.4771345428,1186805.0364273312,1198713.2921213943,1210328.5509991297,1207219.7476466433,990095.4231744327,1005900.4318103637,993653.2181670329,1013016.2009993402
2019-01-06 15:00:00,1023447.7686062638,984068.9593984522,1016741.8000550534,1031563.7509715807,1006079.9879452962,1016073.0650308648,1029146.3296692498,1008607.6239013697,1186162.3185329537,1197917.0102046588,1209441.944961775,1204875.4976485807,990176.7496745974,1004239.2756171711,992588.1424971147,1009762.8025354074
2019-01-06 16:00:00,1014796.9594640273,983779.8538507163,1015015.8732469527,1034162.6150756606,1006217.4539670345,1016470.9168424171,1031540.4509342535,1004293.5021052741,1180410.1193754543,1189611.3566728816,1199966.1827014736,1194559.2230205361,987407.8525211842,1002908.355434099,990069.6691271272,999013.9757565358
2019-01-06 17:00:00,1017502.6935880514,987813.7550512352,1016665.2257846424,1040570.3974054016,1011242.6905285702,1021598.5485792678,1037664.7075169184,998903.3722575097,1165271.4533575766,1171954.2808881481,1178407.4395001004,1172565.2652198689,988366.1789091249,998647.344822274,992023.6696249385,993487.0807304541
2019-01-06 18:00:00,1051000.630097595,995754.469321106,1039948.0879410913,1060302.1169348035,1030484.6776688714,1041423.4632752308,1057441.0315596424,1018512.8817320775,1156493.2482084795,1158598.6788452177,1160112.493100827,1148484.787694442,996800.9212805787,999793.8620946065,995810.6678142886,1004783.9061704773
2019-01-06 19:00:00,1050146.912896594,999098.7612318274,1035007.4289322614,1057505.9757434349,1026611.6324614467,1037636.2381967002,1053216.0716146945,1015369.9418994904,1118549.0268820242,1117378.1792954127,1120444.4590105084,1112693.3412201826,997162.3877516303,996119.1905313986,995061.9422649584,1009079.8700416188
2019-01-06 20:00:00,1043864.0430562291,994623.8708947877,1028242.0403552643,1047770.8825138749,1016386.9301070069,1027483.3394341937,1042371.5441261331,1010757.4029600401,1084407.076720893,1081564.8061859729,1083085.1359353743,1076773.3155905618,990748.6795399961,992738.9421347866,991244.0182644932,1005172.5047074779
2019-01-06 21:00:00,1032942.7801433125,985963.5216509447,1015894.5696584278,1038241.5498873872,1006426.6340687252,1017624.7611279277,1033164.3470266479,1002536.1728581092,1057031.1067727103,1054399.9444065443,1056198.036067878,1050277.4867059854,981777.2555752282,985045.1316192034,986443.5557626251,997293.2512140392
2019-01-06 22:00:00,1006568.6057257107,974983.8980692906,994837.0158608491,1015308.3083123098,984163.860027704,994560.2325384972,1011403.2821976648,983387.3844053356,1022919.6160809487,1022360.0691245708,1027218.5442195657,1022452.95561106,970380.7540368832,970260.8775305251,972635.3891966178,974818.809846439
2019-01-06 23:00:00,983108.3199102078,955554.002253884,971993.4017062491,986874.7346831012,956071.4140974996,966039.8460367586,983457.356794636,964553.6935316691,990357.7519049089,991350.3123214641,999454.0456817015,996641.6537979052,955178.6534924356,954166.9822366762,953788.7462764985,960422.5893143011
2019-01-07 00:00:00,977296.8778691429,952634.1038651292,961460.6773080134,977520.2154973993,948175.8200680988,959262.5234720593,975557.7136580588,960540.9169730989,937335.9760333224,937450.8466822956,945725.0777683363,942411.0857123744,949714.88400808,943870.1438541391,945439.4015147934,943138.3390258491
2019-01-07 01:00:00,951022.2803686964,932817.9961884355,941075.5372626828,961622.1854039651,930529.0142156355,943340.9050374173,959765.0031233949,938284.7694788275,919444.6556473441,918651.19135101,924206.1019126433,921106.5595148748,929206.9584910264,927943.8304342404,925857.8001953783,919921.2416693168
2019-01-07 02:00:00,947289.1383625313,919195.4252459456,931399.6906461377,953643.7521225727,921939.4578921575,936212.5131020099,952122.7955423798,923640.6769883297,905695.4560134746,903495.1670099081,906966.1627490175,903530.4524820698,917299.7565308269,917003.191567807,914547.9724948312,905729.7971327975
